,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_estimator,param_estimator__alpha,param_estimator__l1_ratio,param_estimator__learning_rate,param_estimator__loss,param_estimator__max_iter,param_estimator__penalty,param_estimator__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0006003379821777344,0.0004001617431640625,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,l2,0.001,"{'estimator__tol': 0.001, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'l2', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0004901740103528697,0.000490096065864152,0.14689241284825078,0.07561096316989546
1,0.0008021354675292969,0.0,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,l2,0.0001,"{'estimator__tol': 0.0001, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'l2', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0004010853504443159,0.0,0.14689241284825078,0.07561096316989546
2,0.0003998279571533203,0.00040030479431152344,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,l2,1e-05,"{'estimator__tol': 1e-05, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'l2', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0004896872921989839,0.0004902712496236431,0.14689241284825078,0.07561096316989546
3,0.00040135383605957033,0.00039806365966796873,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,l1,0.001,"{'estimator__tol': 0.001, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'l1', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0004915586021771671,0.0004875357532216508,0.14689241284825078,0.07561096316989546
4,0.0006000995635986328,0.00019998550415039061,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,l1,0.0001,"{'estimator__tol': 0.0001, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'l1', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.000489979265096882,0.0003999710083007812,0.14689241284825078,0.07561096316989546
5,0.0004001140594482422,0.00020031929016113282,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,l1,1e-05,"{'estimator__tol': 1e-05, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'l1', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0004900376480808074,0.00040063858032226565,0.14689241284825078,0.07561096316989546
6,0.0007999897003173828,0.0,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,elasticnet,0.001,"{'estimator__tol': 0.001, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'elasticnet', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0003999950313493807,0.0,0.14689241284825078,0.07561096316989546
7,0.00020012855529785156,0.0004001617431640625,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,elasticnet,0.0001,"{'estimator__tol': 0.0001, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'elasticnet', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0004002571105957031,0.0004900960426673039,0.14689241284825078,0.07561096316989546
8,0.0006000518798828125,0.0,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,3000,elasticnet,1e-05,"{'estimator__tol': 1e-05, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'elasticnet', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 3000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.0004899405944888944,0.0,0.14689241284825078,0.07561096316989546
9,0.00019788742065429688,0.00020008087158203126,0.375,0.5144615384615385,"SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False)",0.0001,0.15,optimal,hinge,5000,l2,0.001,"{'estimator__tol': 0.001, 'estimator__alpha': 0.0001, 'estimator__learning_rate': 'optimal', 'estimator__penalty': 'l2', 'estimator__loss': 'hinge', 'estimator__l1_ratio': 0.15, 'estimator': SGDClassifier(alpha=0.001, average=False, class_weight=None,
       early_stopping=False, epsilon=0.1, eta0=0.0, fit_intercept=True,
       l1_ratio=0.15, learning_rate='optimal', loss='squared_hinge',
       max_iter=3000, n_iter=None, n_iter_no_change=5, n_jobs=None,
       penalty='l1', power_t=0.5, random_state=42, shuffle=True, tol=0.001,
       validation_fraction=0.1, verbose=0, warm_start=False), 'estimator__max_iter': 5000}",568,0.5714285714285714,0.4,0.2857142857142857,0.48,0.5,0.5769230769230769,0.16666666666666666,0.5,0.3333333333333333,0.6153846153846154,0.00039577484130859375,0.0004001617431640626,0.14689241284825078,0.07561096316989546
